10_2048_1_128__16_1_32_16_1_32_1_16_1_it2_28, 0.000000, 0.000000,11.93,8952,0,1049024,0
10_2048_1_128__16_1_32_16_1_32_1_16_4_it2_28, 0.000000, 0.000000,18.98,8952,0,1049024,0
10_2048_1_128__16_1_32_16_1_32_1_32_1_it2_28, 0.000000, 0.000000,17.23,8952,0,1049024,0
10_2048_1_128__16_1_32_16_1_32_1_32_4_it2_28, 0.000000, 0.000000,16.06,8952,0,1049024,0
10_2048_1_128__16_1_32_16_1_32_4_16_1_it2_28, 0.000000, 0.000000,19.23,8952,0,1049024,0
10_2048_1_128__16_1_32_16_1_32_4_16_4_it2_28, 0.000000, 0.000000,19.65,8952,0,1049024,0
10_2048_1_128__16_1_32_16_1_32_4_32_1_it2_28, 0.000000, 0.000000,18.94,8952,0,1049024,0
10_2048_1_128__16_1_32_16_1_32_4_32_4_it2_28, 0.000000, 0.000000,19.00,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_1_16_1_it2_28, 0.000000, 0.000000,19.04,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_1_16_4_it2_28, 0.000000, 0.000000,19.82,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_1_32_1_it2_28, 0.000000, 0.000000,19.20,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_1_32_4_it2_28, 0.000000, 0.000000,19.36,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_4_16_1_it2_28, 0.000000, 0.000000,16.55,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_4_16_4_it2_28, 0.000000, 0.000000,19.03,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_4_32_1_it2_28, 0.000000, 0.000000,20.10,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_32_4_32_4_it2_28, 0.000000, 0.000000,19.98,8952,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_1_16_1_it2_28, 0.000000, 0.000000,17.89,9080,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_1_16_4_it2_28, 0.000000, 0.000000,17.17,9080,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_1_32_1_it2_28, 0.000000, 0.000000,18.32,9080,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_1_32_4_it2_28, 0.000000, 0.000000,18.39,9080,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_4_16_1_it2_28, 0.000000, 0.000000,18.00,9080,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_4_16_4_it2_28, 0.000000, 0.000000,14.94,9080,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_4_32_1_it2_28, 0.000000, 0.000000,17.21,9080,0,1049024,0
10_2048_1_128__16_1_128_16_1_64_4_32_4_it2_28, 0.000000, 0.000000,15.65,9080,0,1049024,0
