0_7_7_1_1,91.371,9,18,1,0,112932,3793436,2182144,0,17144,862208,3080704,0
0_7_7_1_4,93.066,9,18,1,0,112932,5227036,2166784,0,17144,957960,3878400,0
0_7_7_1_16,92.95,9,18,1,0,112932,5227036,2166784,0,17144,957960,3878400,0
0_7_7_1_64,92.782,9,18,1,0,112932,5227036,2166784,0,17144,957960,3878400,0
0_7_7_1_256,92.959,9,18,1,0,112932,5227036,2166784,0,17144,957960,3878400,0
0_7_7_4_1,93.383,9,18,1,0,112932,5373468,2182144,0,17144,957960,3955712,0
0_7_7_4_4,86.86,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_4_16,86.756,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_4_64,86.777,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_4_256,86.491,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_16_1,93.21,9,18,1,0,112932,5373468,2182144,0,17144,957960,3955712,0
0_7_7_16_4,86.587,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_16_16,86.701,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_16_64,86.877,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_16_256,86.668,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_64_1,93.21,9,18,1,0,112932,5373468,2182144,0,17144,957960,3955712,0
0_7_7_64_4,86.749,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_64_16,86.527,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_64_64,86.845,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_64_256,86.656,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_256_1,93.296,9,18,1,0,112932,5373468,2182144,0,17144,957960,3955712,0
0_7_7_256_4,86.862,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_256_16,86.845,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_256_64,86.574,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
0_7_7_256_256,86.693,9,14,5,0,112932,2842652,10475008,0,17144,957960,6811648,0
2,98.267,9,10,1,0,127268,2700572,2182144,0,17144,825096,2871296,0
3,70.106,7,8,5,0,81192,2805780,10074116,0,17144,794624,6585344,0
4,101.1,7,12,1,0,81192,4765720,2182144,0,17144,997380,3723776,0
5,97.201,7,12,1,0,81192,4632344,2166784,0,17144,732928,3643904,0
1_7_7_1_1,94.982,13,14,1,0,36084,2760460,2662144,0,26944,993472,2963328,0
1_7_7_1_4,53.051,13,16,1,0,36084,8397652,2182144,0,26944,1035840,5179456,0
1_7_7_1_16,53.095,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_1_64,52.337,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_1_256,53.161,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_4_1,94.919,13,16,1,0,36084,2805140,2662144,0,26944,993920,2963328,0
1_7_7_4_4,52.524,13,18,1,0,36084,8442332,2182144,0,26944,1036288,5179456,0
1_7_7_4_16,53.032,13,4,13,0,36084,384848,26934404,0,26944,340616,14675072,0
1_7_7_4_64,52.99,13,4,13,0,36084,384848,26934404,0,26944,340616,14675072,0
1_7_7_4_256,52.32,13,4,13,0,36084,384848,26934404,0,26944,340616,14675072,0
1_7_7_16_1,95.166,13,14,1,0,36084,2760460,2662144,0,26944,993472,2963328,0
1_7_7_16_4,52.443,13,16,1,0,36084,8397652,2182144,0,26944,1035840,5179456,0
1_7_7_16_16,53.089,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_16_64,52.627,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_16_256,52.326,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_64_1,95.2,13,14,1,0,36084,2760460,2662144,0,26944,993472,2963328,0
1_7_7_64_4,52.519,13,16,1,0,36084,8397652,2182144,0,26944,1035840,5179456,0
1_7_7_64_16,52.499,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_64_64,52.986,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_64_256,52.382,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_256_1,94.559,13,14,1,0,36084,2760460,2662144,0,26944,993472,2963328,0
1_7_7_256_4,52.399,13,16,1,0,36084,8397652,2182144,0,26944,1035840,5179456,0
1_7_7_256_16,52.312,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_256_64,52.31,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
1_7_7_256_256,52.479,13,2,13,0,36084,340168,26934404,0,26944,340168,14675072,0
